order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDY01993,2018-07-15,14:25:21,Lunch,TP,"[('Steak', 9), ('Salad', 6)]",508.2,-37.8007669,144.9668691,0,9.778,14.75387
ORDB05306,2018-12-31,20:00:00,Dinner,TP,"[('Shrimp', 4), ('Pasta', 5), ('Salmon', 7)]",640.5,-37.8043515,145.0004139,0,11.842,15.701342
ORDB02923,2018-01-01,08:00:00,Breakfast,TP,"[('Cereal', 9), ('Pancake', 10)]",431.5,-37.8252737,144.9886194,1,9.279,
ORDC10634,2018-01-15,08:20:16,Breakfast,NS,"[('Eggs', 7), ('Pancake', 2), ('Coffee', 2)]",217.5,-37.8227713,144.9775766,1,8.823,7.4145716
ORDJ05384,2018-10-19,17:38:01,Dinner,TP,"[('Pasta', 4), ('Shrimp', 5)]",380.0,-37.8127348,144.9771849,0,8.857,13.1305985
ORDZ08987,2018-09-19,16:37:10,Dinner,NS,"[('Pasta', 9), ('Salmon', 2), ('Fish&Chips', 9)]",644.5,-37.8072565,144.9578256,0,8.066,14.0105919
ORDY00982,2018-07-31,14:55:46,Lunch,,"[('Steak', 7), ('Salad', 10), ('Chicken', 4)]",615.0,-37.8039499,144.9816127,0,,13.1609378
ORDA00889,2018-03-05,10:01:41,Breakfast,BK,"[('Eggs', 7), ('Coffee', 10), ('Cereal', 1), ('Pancake', 4)]",347.0,-37.7992786,144.9367969,0,10.017,14.4352051
ORDC01899,2018-04-14,11:22:49,Breakfast,NS,"[('Eggs', 5), ('Cereal', 3), ('Pancake', 2), ('Coffee', 8)]",281.5,-37.8194895,144.9546805,0,9.348,16.8794003
ORDJ05450,2018-06-27,13:54:55,Lunch,TP,"[('Steak', 8), ('Chicken', 5), ('Salad', 10), ('Fries', 4)]",740.0,-37.8041355,144.9177199,0,12.317,14.6190017
ORDK09455,2018-03-17,10:21:58,Breakfast,,"[('Pancake', 8), ('Eggs', 1), ('Cereal', 8), ('Coffee', 4)]",414.0,-37.8206442,144.9833394,0,,14.1006456
ORDJ09120,2018-04-17,11:32:57,Breakfast,TP,"[('Coffee', 8), ('Eggs', 9)]",258.0,-37.8044144,144.9421387,0,10.297,12.8590683
ORDZ08039,2018-11-08,18:18:35,Dinner,,"[('Salmon', 8), ('Pasta', 4), ('Shrimp', 2), ('Fish&Chips', 5)]",721.0,-37.8159759,144.9652641,0,8.218,14.3936785
ORDJ06626,2018-04-08,11:12:40,Breakfast,TP,"[('Coffee', 8), ('Cereal', 2)]",102.0,-37.8151119,144.9612114,0,8.174,12.0645062
ORDJ10007,2018-01-19,08:30:25,Breakfast,TP,"[('Pancake', 10), ('Coffee', 9), ('Eggs', 8), ('Cereal', 5)]",591.0,-37.8220367,144.9797915,1,8.536,5.7514916
ORDZ08374,2018-10-31,17:58:18,Dinner,,"[('Shrimp', 10), ('Salmon', 3)]",663.0,-37.8119833,144.9614346,0,,13.6625659
ORDY05742,2018-05-29,12:54:05,Lunch,TP,"[('Burger', 10), ('Chicken', 1), ('Steak', 2), ('Fries', 3)]",468.0,-37.8040739,144.9175502,0,12.339,15.3432471
ORDJ01678,2018-07-13,14:25:21,Lunch,TP,"[('Burger', 1), ('Salad', 3), ('Fries', 10)]",202.6,-37.8234498,144.9770781,0,8.185,12.0896666
ORDZ04391,2018-09-09,16:16:54,Dinner,NS,"[('Shrimp', 2), ('Salmon', 10), ('Fish&Chips', 3)]",623.0,-37.8230006,144.9550492,0,9.597,17.5667448
ORDK01841,2018-10-14,17:27:53,Dinner,BK,"[('Fish&Chips', 3), ('Salmon', 6), ('Shrimp', 4), ('Pasta', 7)]",759.5,-37.8060023,144.9559808,0,8.065,17.4078126
ORDX09664,2018-08-25,15:46:28,Lunch,BK,"[('Burger', 5), ('Salad', 1), ('Fries', 4), ('Chicken', 6)]",412.2,-37.8052183,144.9757292,0,6.618,14.8709557
ORDI08794,2018-04-06,11:02:32,Breakfast,,"[('Eggs', 4), ('Coffee', 9), ('Pancake', 8), ('Cereal', 8)]",517.5,-37.8184408,144.9641801,0,,13.620215
ORDK07073,2018-12-01,19:09:17,Dinner,BK,"[('Pasta', 5), ('Fish&Chips', 2), ('Salmon', 7), ('Shrimp', 9)]",980.5,-37.8151257,144.9393048,0,9.819,18.8389136
ORDC05185,2018-01-01,08:00:00,Breakfast,NS,"[('Coffee', 10), ('Cereal', 4), ('Eggs', 7)]",313.0,-37.8186923,144.9478945,1,9.558,6.5320823
ORDX04280,2018-01-01,08:00:00,Breakfast,BK,"[('Cereal', 4), ('Pancake', 7)]",253.75,-37.8062498,144.9580023,1,8.276,6.3206704
ORDK09112,2018-08-06,15:05:54,Lunch,,"[('Steak', 10), ('Chicken', 9), ('Fries', 6), ('Burger', 6), ('Salad', 2)]",1030.4,-37.8107637,144.9672597,0,7.177,12.9807078
ORDX00682,2018-05-08,12:13:31,Lunch,,"[('Steak', 3), ('Burger', 6), ('Chicken', 3), ('Salad', 2), ('Fries', 1)]",463.4,-37.8038835,144.95744,0,8.02,13.5677552
ORDC05173,2018-08-16,15:26:11,Lunch,,"[('Burger', 10), ('Fries', 4), ('Chicken', 6), ('Steak', 10), ('Salad', 1)]",1017.2,-37.8114484,145.0097593,0,,16.1980243
ORDZ05030,2018-10-28,17:58:18,Dinner,NS,"[('Fish&Chips', 4), ('Shrimp', 1), ('Pasta', 7), ('Salmon', 6)]",632.5,-37.8211496,144.9918618,0,9.653,17.0822166
ORDX05083,2018-01-13,08:20:16,Breakfast,BK,"[('Pancake', 9), ('Cereal', 1), ('Coffee', 10)]",314.25,-37.8191873,144.9876191,1,6.055,7.0454352
ORDC01177,2018-01-11,08:20:16,Breakfast,NS,"[('Coffee', 10), ('Eggs', 8), ('Cereal', 10), ('Pancake', 1)]",485.25,-37.816397,144.9839588,1,8.691,6.7049466
ORDI07451,2018-08-17,15:36:20,Lunch,NS,"[('Steak', 6), ('Burger', 7), ('Fries', 6)]",559.0,-37.8088708,144.9424336,0,9.915,15.6647592
ORDA06491,2018-10-25,17:48:10,Dinner,BK,"[('Salmon', 8), ('Fish&Chips', 5)]",503.0,-37.8195254,144.9624772,0,7.99,15.380293
ORDY03272,2018-06-06,13:04:13,Lunch,TP,"[('Chicken', 6), ('Burger', 2)]",254.0,-37.7999508,144.9891929,0,11.062,14.4297235
ORDX05251,2018-05-24,12:43:56,Lunch,,"[('Burger', 7), ('Fries', 2), ('Steak', 8)]",601.0,-37.8221807,144.979236,0,,12.7171639
ORDI04616,2018-05-12,12:23:39,Lunch,NS,"[('Burger', 8), ('Fries', 10), ('Chicken', 7), ('Salad', 7)]",712.4,-37.8002199,144.9349193,0,6.749,
ORDA08384,2018-05-27,12:43:56,Lunch,BK,"[('Fries', 8), ('Salad', 4), ('Chicken', 8), ('Burger', 6)]",606.8,-37.8183666,144.9765336,0,6.966,
ORDK00583,2018-02-28,09:51:32,Breakfast,BK,"[('Pancake', 1), ('Eggs', 4), ('Coffee', 5), ('Cereal', 4)]",233.75,-37.8196922,144.9989929,0,5.017,9.7332155
ORDB03341,2018-03-09,10:11:49,Breakfast,TP,"[('Pancake', 4), ('Cereal', 2), ('Eggs', 10)]",359.0,-37.8164149,144.9654376,0,7.801,11.0532931
ORDI06128,2018-10-14,17:27:53,Dinner,NS,"[('Salmon', 6), ('Fish&Chips', 7), ('Pasta', 7)]",683.5,-37.8153385,144.9951358,0,9.564,17.4440196
ORDZ01464,2018-01-17,08:30:25,Breakfast,NS,"[('Pancake', 9), ('Coffee', 4), ('Cereal', 2)]",290.25,-37.8087762,145.0086454,1,10.345,8.0268389
ORDB10718,2018-04-12,11:22:49,Breakfast,,"[('Coffee', 10), ('Pancake', 3)]",147.75,-37.8007405,144.9439472,0,,13.3076147
ORDJ06154,2018-05-25,12:43:56,Lunch,TP,"[('Steak', 8), ('Salad', 5), ('Fries', 1), ('Chicken', 3), ('Burger', 10)]",864.0,-37.8249901,144.9496767,0,8.653,12.3156678
ORDA01223,2018-09-30,16:57:27,Dinner,BK,"[('Pasta', 9), ('Shrimp', 10), ('Fish&Chips', 4), ('Salmon', 8)]",1255.5,-37.8140189,144.9443017,0,9.299,18.8301644
